code,name,title,filename,fy,q,custom_id,position,link
KIND.N,Nextdoor Holdings Inc,Nextdoor Annual Report 2022 ,KIND.N_FY2022_Nextdoor Annual Report 2022.pdf,2022,Nextdoor Holdings Inc Nextdoor Annual Report 2023  filetype:pdf,3076,1.0,https://s28.q4cdn.com/517578190/files/doc_presentations/2024/Apr/03/kind-q4-23-investor-presentation-for-website.pdf
FDP.N,Fresh Del Monte Produce Inc,2022 Sustainability Report ,FDP.N_FY2022_Sustainbility Report 2022.pdf,2022,Fresh Del Monte Produce Inc Sustainability Report 2023  filetype:pdf,3077,1.0,https://freshdelmonte.com/wp-content/uploads/2023/10/FDM_2022_SustainabilityReportFINAL.pdf
600340.SS,China Fortune Land Development Co Ltd,华夏幸福基业股份有限公司 2022 年度社会责任报告 ,600340.SS_FY2022_2022年度社会责任报告.pdf,2022,China Fortune Land Development Co Ltd 华夏幸福基业股份有限公司  年度社会责任报告 2023  filetype:pdf,3078,1.0,https://q.stock.sohu.com/newpdf/202458164864.pdf
SYA.AX,Sayona Mining Ltd,Sayona ,SYA.AX_FY2022_2022 ESG Report.pdf,2022,Sayona Mining Ltd Sayona 2023  filetype:pdf,3079,1.0,https://announcements.asx.com.au/asxpdf/20231031/pdf/05wsnfxr79d4m3.pdf
NXRT.N,NexPoint Residential Trust Inc,NEXPOINT RESIDENTIAL TRUST ANNUAL REPORT ,NXRT.N_FY2022_Annual Report 2022.pdf,2022,NexPoint Residential Trust Inc NEXPOINT RESIDENTIAL TRUST ANNUAL REPORT 2023  filetype:pdf,3080,1.0,https://s26.q4cdn.com/937656400/files/doc_financials/2023/q4/NXRT-Q4-2023-Earnings-Supplement.pdf
ENTEL.SN,Empresa Nacional de Telecomunicaciones SA,Integrated Report 2022 ,ENTEL.SN_FY2022_Integrated Report 2022.pdf,2022,Empresa Nacional de Telecomunicaciones SA Integrated Report 2023  filetype:pdf,3081,1.0,https://www.millicom.com/media/5769/ar-2023-w-mic-sa.pdf
SPHR.N,Sphere Entertainment Co,CORPORATE SOCIAL RESPONSIBILITY REPORT 2022 ,SPHR.N_FY2022_Corporate Sustainability Report 2022.pdf,2022,Sphere Entertainment Co CORPORATE SOCIAL RESPONSIBILITY REPORT 2023  filetype:pdf,3082,1.0,https://www.sphereentertainmentco.com/wp-content/uploads/2022/11/MSG_2022_CSR_Report.pdf
TPE.WA,Tauron Polska Energia SA,INTEGRATED REPORT 2022 ,TPE.WA_FY2022_Integrated Report 2022.pdf,2022,Tauron Polska Energia SA INTEGRATED REPORT 2023  filetype:pdf,3083,1.0,https://en.tauron.pl/-/media/offer-documents/english/financial-reports/2023/annual-reports-for-2023/consolidated-report-on-payments-to-governments-2023.ashx
BBTN.JK,Bank Tabungan Negara (Persero) Tbk PT,Sustainable Business Based on Housing Ecosystem ,BBTN.JK_FY2022_Sustainbility Report 2022.pdf,2022,Bank Tabungan Negara (Persero) Tbk PT Sustainable Business Based on Housing Ecosystem 2023  filetype:pdf,3084,1.0,https://www.btn.co.id/-/media/User-Defined/Document/Hubungan-Investor/eng/Annual-Report/2022/SR-BTN-EN---Final---Hi.pdf
4322.SE,Retal Urban Development Company SJSC,Sustainability Report 2022 ,4322.SE_FY2022_Sustainability Report2022.pdf,2022,Retal Urban Development Company SJSC Sustainability Report 2023  filetype:pdf,3085,1.0,https://www.retalgroup.com/wp-content/uploads/2023/10/retal_sustainability_report_2022.pdf
LOB.OQ,Live Oak Bancshares Inc,ANNUAL REPORT ,LOB.OQ_FY2022_Annual Report 2022.pdf,2022,Live Oak Bancshares Inc ANNUAL REPORT 2023  filetype:pdf,3086,1.0,https://s202.q4cdn.com/553693824/files/doc_financials/2023/ar/Live-Oak-Bancshares-2023-Annual-Report.pdf
CTKB.OQ,Cytek Biosciences Inc,2022 Annual Report ,CTKB.OQ_FY2022_Annual Report 2022.pdf,2022,Cytek Biosciences Inc Annual Report 2023  filetype:pdf,3087,1.0,https://investors.cytekbio.com/static-files/74125991-f5e4-4089-870d-f52cde803b7b
9869.HK,Helens International Holdings Co Ltd,Sustainability Report 2022 ,9869.HK_FY2022_Sustainbility Report 2022.pdf,2022,Helens International Holdings Co Ltd Sustainability Report 2023  filetype:pdf,3088,1.0,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0424/2023042401943.pdf
PMT.N,PennyMac Mortgage Investment Trust,2022 Corporate Sustainability Report ,PMT.N_FY2022_2022 Corporate Sustainability Report.pdf,2022,PennyMac Mortgage Investment Trust Corporate Sustainability Report 2023  filetype:pdf,3089,1.0,https://s201.q4cdn.com/230652881/files/doc_downloads/frontpage-reports/PMT-2022-Corporate-Sustainability-Report-FINAL.pdf
LMND.N,Lemonade Inc,Annual Report 2022 ,LMND.N_FY2022_Annual Report 2022.pdf,2022,Lemonade Inc Annual Report 2023  filetype:pdf,3090,1.0,https://s24.q4cdn.com/139015699/files/doc_financials/2023/ar/lmnd-2023-annual-report-final-4-24-24.pdf
ACHR.N,Archer Aviation Inc,Environmental Social Governance ,ACHR.N_FY2022_ESG Report 2022.pdf,2022,Archer Aviation Inc Environmental Social Governance 2023  filetype:pdf,3091,1.0,https://mb.cision.com/Public/17569/3951617/ad81e651e184a941.pdf
MTLR.MM,Mechel PAO,Mechel PAO Sustainability Report 2022 ,MTLR.MM_FY2022_Sustainbility Report 2022.pdf,2022,Mechel PAO Mechel PAO Sustainability Report 2023  filetype:pdf,3092,1.0,https://mechel.com/upload/PDF%20%D0%9C%D0%B5%D1%87%D0%B5%D0%BB/1H2023_release_ENG_FIN.pdf
IVC.AX,InvoCare Ltd,InvoCare Sustainability Report 2022 ,IVC.AX_FY2022_Sustainbility Report 2022.pdf,2022,InvoCare Ltd InvoCare Sustainability Report 2023  filetype:pdf,3093,1.0,https://www.invocare.com.au/content/dam/invocare/invocare-corp/pdfs/investor-relations/sustainability-report/2022%20InvoCare%20Sustainability%20Report.pdf
EWCZ.OQ,European Wax Center Inc,2022 ESG REPORT ,EWCZ.OQ_FY2022_ESG Report 2022.pdf,2022,European Wax Center Inc ESG REPORT 2023  filetype:pdf,3094,1.0,https://investors.waxcenter.com/static-files/3c0c455a-44cd-4b4b-bf8e-43dacd454413
XPER.OQ,Adeia Inc,,XPER.OQ_FY2022_ESG Report 2022.pdf,2022,Adeia Inc ESG Report 2023  filetype:pdf,3095,1.0,https://s201.q4cdn.com/428489777/files/doc_downloads/2023/2022-esg-report-update.pdf
2400.HK,XD Inc,XD Connects Annual Impact Report 2022 ,2400.HK_FY2022_Annual Report 2022.pdf,2022,XD Inc XD Connects Annual Impact Report 2023  filetype:pdf,3096,1.0,https://img.xdcdn.net/xdwp/2023/04/20230426095421902.pdf
PORT3.SA,Wilson Sons Holdings Brasil SA,Sustainability Report 2022 ,PORT3.SA_FY2022_Sustainbility Repport 2022.pdf,2022,Wilson Sons Holdings Brasil SA Sustainability Report 2023  filetype:pdf,3097,1.0,https://www.oceanwilsons.bm/sites/ocean-wilson/files/ocean-wilson/environmental/wilson-sons-sustainability-report-2022.pdf
WG.L,John Wood Group PLC,Wood Sustainability Review 2022 ,WG.L_FY2022_Sustainbility Report 2022.pdf,2022,John Wood Group PLC Wood Sustainability Review 2023  filetype:pdf,3098,1.0,https://www.woodplc.com/?a=116272
6282.TW,Acbel Polytech Inc,AcBel Sustainability Report ,6282.TW_FY2022_Sustainbility Report 2022.pdf,2022,Acbel Polytech Inc AcBel Sustainability Report 2023  filetype:pdf,3099,1.0,https://www.acbel.com.tw/en/download/AB9zZC4Yz3Rq2ymB
2157.HK,Lepu Biopharma Co Ltd,Annual Report ,2157.HK_FY2022_Annual Report 2022.pdf,2022,Lepu Biopharma Co Ltd Annual Report 2023  filetype:pdf,3100,1.0,https://en.lepubiopharma.com/upload/listedco/listconews/sehk/2023/0317/2023031701759.pdf
1811.HK,CGN New Energy Holdings Co Ltd,Annual Report 2022 ,1811.HK_FY2022_Annual Report 2022.pdf,2022,CGN New Energy Holdings Co Ltd Annual Report 2023  filetype:pdf,3101,1.0,https://www.hkexnews.hk/listedco/listconews/sehk/2024/0326/2024032600423.pdf
2448.TW,Ennostar Inc,2022 Sustainability Report ,2448.TW_FY2022_ESG Report 2022.pdf,2022,Ennostar Inc Sustainability Report 2023  filetype:pdf,3102,1.0,https://www.ennostar.com/upfiles/ESG/2022_ESG%20Report_EN.pdf
1808.TW,Run Long Construction Co Ltd,2022 年度 永續報告書 ,1808.TW_FY2022_ESG Report 2022.pdf,2022,Run Long Construction Co Ltd 年度 永續報告書 2023  filetype:pdf,3103,1.0,https://www.runlong.com.tw/upload/stakeholder/infor/annual/110%E5%B9%B4%E5%A0%B1-1110810.pdf
ANIM.MI,Anima Holding SpA,Sustainability Report 2022 ,ANIM.MI_FY2022_Sustainbility Report 2022.pdf,2022,Anima Holding SpA Sustainability Report 2023  filetype:pdf,3104,1.0,https://www.animasgr.it/d//IT/Downloads/Altri%20IR/Report-ESG-2022_EN.pdf
UNIT.OQ,Uniti Group Inc,Uniti’s ESG Report 2022 ,UNIT.OQ_FY2022_ESG Report 2022.pdf,2022,Uniti Group Inc Uniti’s ESG Report 2023  filetype:pdf,3105,1.0,https://investor.uniti.com/node/13106/pdf
1992.HK,Fosun Tourism Group,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT ",1992.HK_FY2022_ESG Report 2022.pdf,2022,"Fosun Tourism Group ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 2023  filetype:pdf",3106,1.0,http://www.fosunholiday.com/uploads/images/20230814/16919827995975.pdf
8926.TW,Taiwan Cogeneration Corp,SUSTAINABILITY REPORT ,8926.TW_FY2022_Sustainbility Report 2022.pdf,2022,Taiwan Cogeneration Corp SUSTAINABILITY REPORT 2023  filetype:pdf,3107,1.0,https://www.cogen.com.tw/eng/csr/CsrreportNums?id=05f3d75a842a4ba598030927d4fefcae
TASK.OQ,Taskus Inc,"2023 Environment, Social, and Governance Report ",TASK.OQ_FY2022_ESG Report 2023.pdf,2022,"Taskus Inc Environment, Social, and Governance Report 2024  filetype:pdf",3108,1.0,https://ir.taskus.com/static-files/7603b930-37ff-474b-b5d8-7e27cb0560c8
USNA.N,USANA Health Sciences Inc,USANA Sustainability Report 2022 ,USNA.N_FY2022_Sustainability Report 2022.pdf,2022,USANA Health Sciences Inc USANA Sustainability Report 2023  filetype:pdf,3109,1.0,https://d1io3yog0oux5.cloudfront.net/_723203e4abdbfde8d471c5989c3e1406/usana/db/445/3433/pdf/1372022+Sustainability+Report+-+2023+FINAL.pdf
RAIZ4.SA,Raizen SA,2021-2022 ANNUAL SUSTAINABILITY REPORT ,RAIZ4.SA_FY2022_ANNUAL SUSTAINABILITY Report 2022.pdf,2022,Raizen SA - ANNUAL SUSTAINABILITY REPORT 2022  filetype:pdf,3110,1.0,https://s3-sa-east-1.amazonaws.com/raizen-prod/page-content-files/session-348-rs2022-raizen-en.pdf
2606.TW,U-Ming Marine Transport Corp,永續報告書 ,2606.TW_FY2022_Sustainbility Report 2022.pdf,2022,U-Ming Marine Transport Corp 永續報告書 2023  filetype:pdf,3111,1.0,https://www.uming.com.tw/Upload/20230811/UMING-ESG-2022-ch_R7.pdf
BOLSAA.MX,Bolsa Mexicana de Valores SAB de CV,Strengthening our compliance measures and risk management ,BOLSAA.MX_FY2022_Annual Integrated Report 2022.pdf,2022,Bolsa Mexicana de Valores SAB de CV Strengthening our compliance measures and risk management 2023  filetype:pdf,3112,1.0,https://www.bmv.com.mx/docs-pub/informeAnual/Annual%20Report%202023%20.pdf
ECPG.OQ,Encore Capital Group Inc,"Encore Capital Group  2022  Environmental, Social &   Governance Report ",ECPG.OQ_FY2022_ESG Report 2022.pdf,2022,"Encore Capital Group Inc Encore Capital Group    Environmental, Social &   Governance Report 2023  filetype:pdf",3113,1.0,https://www.encorecapital.com/wp-content/uploads/2023/08/Encore-Capital-ESG-Report-2022.pdf
KROS.OQ,Keros Therapeutics Inc,2022 ANNUAL REPORT ,KROS.OQ_FY2022_Annual Report 2022.pdf,2022,Keros Therapeutics Inc ANNUAL REPORT 2023  filetype:pdf,3114,1.0,https://ir.kerostx.com/node/9146/pdf
SEM.LS,SEMAPA Sociedade de Investimento e Gestao SGPS SA,ANNUAL REPORT 2022 ,SEM.LS_FY2022_Annual Report 2022.pdf,2022,SEMAPA Sociedade de Investimento e Gestao SGPS SA ANNUAL REPORT 2023  filetype:pdf,3115,1.0,https://www.semapa.pt/wp-content/uploads/2024/05/SEMAPA-AR-2023-Non-ESEF-version.pdf
AVNS.N,Avanos Medical Inc,Avanos Medical 2022 Corporate Citizenship Report ,AVNS.N_FY2022_Corporate Citizenship Report.pdf,2022,Avanos Medical Inc Avanos Medical  Corporate Citizenship Report 2023  filetype:pdf,3116,1.0,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_AVNS_2022.pdf
ARMX.DU,Aramex PJSC,Aramex Annual Integrated Report ,ARMX.DU_FY2022_2022 Annual Integrated Report.pdf,2022,Aramex PJSC Aramex Annual Integrated Report 2023  filetype:pdf,3117,1.0,https://dotcomaramexprod.blob.core.windows.net/default/docs/default-source/annual-reports/aramex-annual-report-2023-en.pdf
BLA.BK,Bangkok Life Assurance PCL,SUSTAINABILITY REPORT 2022 ,BLA.BK_FY2022_Sustainbility Report 2022.pdf,2022,Bangkok Life Assurance PCL SUSTAINABILITY REPORT 2023  filetype:pdf,3118,1.0,https://www.bangkoklife.com/source/content/files/ENG_BLA%20One%20Report%202023.pdf
ITMI.MI,Italmobiliare SpA,ITALMOBILIARE NVESTMENT HOLDING ,ITMI.MI_FY2022_Annual Report - Sustainability Report 2022.pdf,2022,Italmobiliare SpA ITALMOBILIARE NVESTMENT HOLDING 2023  filetype:pdf,3119,1.0,https://www.italmobiliare.it/sites/default/files/documenti/2024-03/Report%20di%20Sostenibilit%C3%A0%202023.pdf
1904.TW,Cheng Loong Corp,SER TOGETHER FOR A GREENER FUTURE O ) SUSTAINABILITY REPORT ,1904.TW_FY2022_2022 Sustainability Report.pdf,2022,Cheng Loong Corp SER TOGETHER FOR A GREENER FUTURE O ) SUSTAINABILITY REPORT 2023  filetype:pdf,3120,1.0,https://www.tongchengir.com/media/1359/2023-esg-report.pdf
FBRT.N,Franklin BSP Realty Trust Inc,Franklin BSP Realty Trust | 2022 ESG Report ,FBRT.N_FY2022_2022 ESG Report.pdf,2022,Franklin BSP Realty Trust Inc Franklin BSP Realty Trust |  ESG Report 2023  filetype:pdf,3121,1.0,https://s29.q4cdn.com/862505870/files/doc_financials/2023/q4/FBRT-2023-10K-Final-SEC-Filing.pdf
NWH_u.TO,NorthWest Healthcare Properties REIT,2022 Sustainability Report ,NWH_u.TO_FY2022_Sustainability Report 2022.pdf,2022,NorthWest Healthcare Properties REIT Sustainability Report 2023  filetype:pdf,3122,1.0,https://www.vitalhealthcareproperty.co.nz/app/uploads/2023/06/northwest-sustainability-report-2022.pdf
JIND.NS,Jindal SAW Ltd,SUSTAINABILITY REPORT 2021-22 ,JIND.NS_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Jindal SAW Ltd SUSTAINABILITY REPORT - 2022  filetype:pdf,3123,1.0,https://www.bseindia.com/xml-data/corpfiling/AttachHis/38d58ad3-f96f-4809-adfb-0c710e0b673b.pdf
0710.HK,Boe Varitronix Ltd,2022 ANNUAL REPORT ,0710.HK_FY2022_Annual Report 2022.pdf,2022,Boe Varitronix Ltd ANNUAL REPORT 2023  filetype:pdf,3124,1.0,https://www.boevx.com/FinancialReportPDF/ar2023e.pdf
BLV.PA,Believe SA,Corporate Social and Environmental Responsibility 2022 report ,BLV.PA_FY2022_Corporate Social and Environmental Responsibility 2022 report.pdf,2022,Believe SA Corporate Social and Environmental Responsibility  report 2023  filetype:pdf,3125,1.0,https://www.believe.com/sites/believe/files/2024-05/20240422_BLV_2023_EXTRACT_CHAP2_URD_US_FINAL_HD.pdf
AAV.TO,Advantage Energy Ltd,2022 Sustainability Report ,AAV.TO_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Advantage Energy Ltd Sustainability Report 2023  filetype:pdf,3126,1.0,https://www.advantageog.com/wp-content/uploads/Advantage-Energy-2022-Sustainability-Report-14DEC-WEB.pdf
HAUTO.OL,Hoegh Autoliners ASA,Annual report 2022 ,HAUTO.OL_FY2022_Annual Report 2022.pdf,2022,Hoegh Autoliners ASA Annual report 2023  filetype:pdf,3127,1.0,https://annualreport2023.hoeghautoliners.com/wp-content/uploads/2024/04/HoeghAutoliners_Annual_Report_2023_compressed.pdf
MBIN.OQ,Merchants Bancorp,2022 China Merchants Bank Sustainability Report ,MBIN.OQ_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Merchants Bancorp China Merchants Bank Sustainability Report 2023  filetype:pdf,3128,1.0,http://s3gw.cmbchina.com/lb50.01-cmbweb-prd/CIOAMananger/20230330/fac5bf4d-1c3d-4922-a107-8f7b266bdfaa.pdf
8194.T,Life Corp,Sustainability at Protective ,8194.T_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Life Corp Sustainability at Protective 2023  filetype:pdf,3129,1.0,https://s28.q4cdn.com/663562066/files/March-2023-nondeal-roadshow.pdf
KALU.OQ,Kaiser Aluminum Corp,Corporate Sustainability Report ,KALU.OQ_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Kaiser Aluminum Corp Corporate Sustainability Report 2023  filetype:pdf,3130,1.0,https://www.kaiseraluminum.com/files/misc/Fighting-Against-Forced-and-Child-Labour-Report-2023.pdf
298020.KS,Hyosung TNC Corp,2022 Hyosung Sustainability Report ,298020.KS_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Hyosung TNC Corp Hyosung Sustainability Report 2023  filetype:pdf,3131,1.0,https://www.hyosungheavyindustries.com/resources/sustainability/SR_2022_en.pdf
BSIM.JK,Bank Sinarmas Tbk PT,Laporan Tahunan & Keberlanjutan Annual & Sustainability Report ,BSIM.JK_FY2022_Annual & Sustainability Report 2022.pdf,2022,Bank Sinarmas Tbk PT Laporan Tahunan & Keberlanjutan Annual & Sustainability Report 2023  filetype:pdf,3132,1.0,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202404/b574309044_37426545fd.pdf
MTEL.BU,Magyar Telekom Tavkozlesi Nyrt,SUSTAINABILITY REPORT ,MTEL.BU_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Magyar Telekom Tavkozlesi Nyrt SUSTAINABILITY REPORT 2023  filetype:pdf,3133,1.0,https://www.telekom.hu/static-tr/sw/file/MagyarTelekom_SustainabilityReport2022_04Climate-and-Environment-Protection.pdf
AGNr.AT,Aegean Airlines SA,AEGEAN SUSTAINABLE DEVELOPMENT REPORT ,AGNr.AT_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Aegean Airlines SA AEGEAN SUSTAINABLE DEVELOPMENT REPORT 2023  filetype:pdf,3134,1.0,https://en.about.aegeanair.com/-/media/Files/ENG_AEGEAN_CSR_REPORT_2022.pdf
DNOW.N,NOW Inc,Empowering Sustainable Progress ,DNOW.N_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,NOW Inc Empowering Sustainable Progress 2023  filetype:pdf,3135,1.0,https://www.dnow.com/hubfs/WC/PDF/Company/Statement/DNOW-ESG-2022-Sustainability-Report.pdf
6412.TW,Chicony Power Technology Co Ltd,Chicony Power Sustainability Report 2022 ,6412.TW_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Chicony Power Technology Co Ltd Chicony Power Sustainability Report 2023  filetype:pdf,3136,1.0,https://www.chiconypower.com/uploads/CSR/2022%20Chicony%20Power%20Sustainability%20Report.pdf
NBHC.N,National Bank Holdings Corp,NBK Sustainability Report 2022 ,NBHC.N_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,National Bank Holdings Corp NBK Sustainability Report 2023  filetype:pdf,3137,1.0,https://www.nbk.com/dam/jcr:4071a5b4-910d-4f90-91c0-3c02a26c35b0/Annual-Report-EN-2023.pdf
121600.KQ,Advanced Nano Products Co Ltd,SUSTAINABILITY REPORT FY 2022 ,121600.KQ_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Advanced Nano Products Co Ltd SUSTAINABILITY REPORT FY 2023  filetype:pdf,3138,1.0,https://www.nti-nanofilm.com/wp-content/uploads/2024/04/Nanofilm-FY2023-Sustainability-Report-reduced.pdf
BPAN4.SA,Banco Pan SA,Annual Report ,BPAN4.SA_FY2022_Annual Report 2022.pdf,2022,Banco Pan SA Annual Report 2023  filetype:pdf,3139,1.0,https://ri.bancopan.com.br/Download.aspx?Arquivo=RaeOFQgHnI3iiMf7E6E6Kg==
SUNW.KL,Sunway Real Estate Investment Trust,Sunway Berhad Sustainability Report 2022 ,SUNW.KL_FY2022_SUSTAINABILITY REPORT 2021-22.pdf,2022,Sunway Real Estate Investment Trust Sunway Berhad Sustainability Report 2023  filetype:pdf,3140,1.0,https://ir2.chartnexus.com/sunwayreit/docs/ar/FINAL-SUNWAY-REIT-SR2023.pdf
SEVN.PS,Philippine Seven Corp,"Seven & i Holdings Co., Ltd. Sustainability Data Book 2022 ",SEVN.PS_FY2022_Sustainbility Data Book 2022.pdf,2022,"Philippine Seven Corp Seven & i Holdings Co., Ltd. Sustainability Data Book 2023  filetype:pdf",3141,1.0,https://www.7andi.com/library/dbps_data/_template_/_res/en/sustainability/sustainabilityreport/2023/pdf/2023_all_01.pdf
ADAG.DE,Adtran Networks SE,ADVA-ESG report 2022 ,ADAG.DE_FY2022_Sustainability report 2022.pdf,2022,Adtran Networks SE ADVA-ESG report 2023  filetype:pdf,3142,1.0,https://www.adva.com/-/media/adtran/resources/pdfs/esg/policies/adtrans-position-on-slavery-and-human-trafficking-2023.pdf?rev=f5837027e1a74084b51db195f3866e47&hash=21A6EB31F3EDA3E35ECBDC246896EF67
WNC.N,Wabash National Corp,2022 Corporate Responsibility Report ,WNC.N_FY2022_2022 Corporate Responsibility Report.pdf,2022,Wabash National Corp Corporate Responsibility Report 2023  filetype:pdf,3143,1.0,https://onewabash.com/docs/default-source/wabash-corporate-resources/wabash-corporate-responsibility-report.pdf?sfvrsn=62764040_11
ONCO3.SA,Oncoclinicas do Brasil Servicos Medicos SA,Grupo Oncoclínicas Sustainability Report ,ONCO3.SA_FY2022_Sustainbility Report 2022.pdf,2022,Oncoclinicas do Brasil Servicos Medicos SA Grupo Oncoclínicas Sustainability Report 2023  filetype:pdf,3144,1.0,https://api.mziq.com/mzfilemanager/v2/d/2b77cf83-e31f-4408-a759-a80d04f7f950/98aa585e-e62e-657d-5d3d-03142acbb984?origin=1
1896.HK,Maoyan Entertainment,MAOYAN ENTERTAINMENT Annual Report 2022 ,1896.HK_FY2022_Annual Report 2022.pdf,2022,Maoyan Entertainment MAOYAN ENTERTAINMENT Annual Report 2023  filetype:pdf,3145,1.0,https://ir-en.maoyan.com/image/Annual+Report+2023.pdf
GREA.KL,Greatech Technology Bhd,GrafTech Sustainability Report ,GREA.KL_FY2022_Sustainbility Report 2022.pdf,2022,Greatech Technology Bhd GrafTech Sustainability Report 2023  filetype:pdf,3146,1.0,https://www.fideuramassetmanagement.ie/upload/File/pdf/Policy_FAMI/FIDEURAM_FUND/DOC/2395731_Fideuram%20Fund%20Annual%20Report%2031.08.2023.pdf
PLL.OQ,Piedmont Lithium Inc,INAUGURAL SUSTAINABILITY REPORT ,PLL.OQ_FY2022_Sustainbility Report 2022.pdf,2022,Piedmont Lithium Inc INAUGURAL SUSTAINABILITY REPORT 2023  filetype:pdf,3147,1.0,https://piedmontlithium.com/wp-content/uploads/PL_CSR2023_Final-High-Res-R.pdf
253450.KQ,Studio Dragon Corp,1st Sustainability Report from Studio Dragon Corporation ,253450.KQ_FY2022_Sustainbility Report 2022.pdf,2022,Studio Dragon Corp 1st Sustainability Report from Studio Dragon Corporation 2023  filetype:pdf,3148,1.0,https://studiodragon.irplus.co.kr/common/sustainabilitydownload/231006_Studio_Dragon_Corporation_Sustainability_Report_English.pdf
